n_rows,n_cols,n_refs,solver,n_iter_max,n_iter_min,n_iter_sum,n_processors,n_coords,dt_init,dt_build_S,dt_build_rhs,dt_solve,t_cp_comm,t_if_comm,glob_b0,glob_b1,glob_b2,glob_b3
1,4,1,cg,8,8,32,4,27,54,107,5,73,26,18,1,0,0,0
1,4,1,cg,8,8,32,4,27,59,25,5,72,21,17,1,0,0,0
1,4,1,cg,8,8,32,4,27,65,95,4,84,27,20,1,0,0,0
1,4,1,cg,8,8,32,4,27,62,122,6,81,28,19,1,0,0,0
1,4,1,cg,8,8,32,4,27,70,76,6,74,22,19,1,0,0,0
1,4,1,cg,8,8,32,4,27,60,53,4,78,24,23,1,0,0,0
1,4,1,cg,8,8,32,4,27,99,36,5,111,33,34,1,0,0,0
1,4,1,cg,8,8,32,4,27,54,106,8,66,22,16,1,0,0,0
1,4,1,cg,8,8,32,4,27,54,27,6,66,19,18,1,0,0,0
1,4,1,cg,8,8,32,4,27,79,42,7,112,34,29,1,0,0,0
1,4,1,cg,8,8,32,4,27,68,44,5,75,21,19,1,0,0,0
1,4,1,cg,8,8,32,4,27,54,67,5,70,20,20,1,0,0,0
1,4,1,cg,8,8,32,4,27,58,105,9,79,25,21,1,0,0,0
1,4,1,cg,8,8,32,4,27,78,157,8,105,32,27,1,0,0,0
1,4,1,cg,8,8,32,4,27,69,27,4,79,25,20,1,0,0,0
1,4,1,cg,8,8,32,4,27,54,65,6,83,27,21,1,0,0,0
1,4,1,cg,8,8,32,4,27,56,83,7,118,34,30,1,0,0,0
1,4,1,cg,8,8,32,4,27,169,59,10,144,47,42,1,0,0,0
1,4,1,cg,8,8,32,4,27,59,25,7,76,24,20,1,0,0,0
1,4,1,cg,8,8,32,4,27,74,45,6,108,37,23,1,0,0,0
1,4,1,cg,8,8,32,4,27,68,44,4,78,22,24,1,0,0,0
1,4,2,cg,27,27,108,4,85,105,41,4,190,48,44,1,0,0,0
1,4,2,cg,27,27,108,4,85,102,26,7,219,50,52,1,0,0,0
1,4,2,cg,27,27,108,4,85,115,48,6,203,48,46,1,0,0,0
1,4,2,cg,27,27,108,4,85,89,63,7,196,44,55,1,0,0,0
1,4,2,cg,27,27,108,4,85,140,45,11,289,80,72,1,0,0,0
1,4,2,cg,27,27,108,4,85,79,27,7,187,45,47,1,0,0,0
1,4,2,cg,27,27,108,4,85,145,36,10,294,63,68,1,0,0,0
1,4,2,cg,27,27,108,4,85,99,76,6,209,48,48,1,0,0,0
1,4,2,cg,27,27,108,4,85,78,23,5,189,45,43,1,0,0,0
1,4,2,cg,27,27,108,4,85,70,20,5,162,39,40,1,0,0,0
1,4,2,cg,27,27,108,4,85,100,47,6,215,51,54,1,0,0,0
1,4,2,cg,27,27,108,4,85,88,19,6,186,48,33,1,0,0,0
1,4,2,cg,27,27,108,4,85,142,56,9,371,94,85,1,0,0,0
1,4,2,cg,27,27,108,4,85,115,31,8,248,57,52,1,0,0,0
1,4,2,cg,27,27,108,4,85,79,65,6,186,46,48,1,0,0,0
1,4,2,cg,27,27,108,4,85,107,55,5,174,41,37,1,0,0,0
1,4,2,cg,27,27,108,4,85,147,37,12,302,69,78,1,0,0,0
1,4,2,cg,27,27,108,4,85,96,42,5,171,42,41,1,0,0,0
1,4,2,cg,27,27,108,4,85,75,27,7,261,65,53,1,0,0,0
1,4,2,cg,27,27,108,4,85,95,23,7,199,48,41,1,0,0,0
1,4,2,cg,27,27,108,4,85,184,68,18,521,116,150,1,0,0,0
1,4,2,cg,27,27,108,4,85,229,68,21,428,112,91,1,0,0,0
1,4,2,cg,27,27,108,4,85,90,24,5,182,37,44,1,0,0,0
1,4,2,cg,27,27,108,4,85,79,26,7,185,47,49,1,0,0,0
1,4,2,cg,27,27,108,4,85,96,24,7,196,50,44,1,0,0,0
1,4,2,cg,27,27,108,4,85,73,34,4,163,36,42,1,0,0,0
1,4,2,cg,27,27,108,4,85,73,23,6,186,44,47,1,0,0,0
1,4,2,cg,27,27,108,4,85,86,22,6,181,42,43,1,0,0,0
1,4,2,cg,27,27,108,4,85,138,38,9,266,60,66,1,0,0,0
1,4,2,cg,27,27,108,4,85,120,68,6,218,51,54,1,0,0,0
1,4,2,cg,27,27,108,4,85,81,28,7,202,50,54,1,0,0,0
1,4,2,cg,27,27,108,4,85,88,23,5,188,40,52,1,0,0,0
1,4,2,cg,27,27,108,4,85,85,32,7,224,61,52,1,0,0,0
1,4,2,cg,27,27,108,4,85,73,23,6,180,44,44,1,0,0,0
1,4,2,cg,27,27,108,4,85,95,49,7,226,57,53,1,0,0,0
1,4,2,cg,27,27,108,4,85,90,22,6,183,46,38,1,0,0,0
1,4,2,cg,27,27,108,4,85,153,35,5,176,37,46,1,0,0,0
1,4,2,cg,27,27,108,4,85,109,65,9,290,71,67,1,0,0,0
1,4,2,cg,27,27,108,4,85,73,18,5,172,40,51,1,0,0,0
1,4,2,cg,27,27,108,4,85,93,22,5,185,41,44,1,0,0,0
1,4,2,cg,27,27,108,4,85,151,102,9,308,70,69,1,0,0,0
1,4,2,cg,27,27,108,4,85,90,21,5,200,45,51,1,0,0,0
1,4,2,cg,27,27,108,4,85,95,49,6,195,46,40,1,0,0,0
1,4,2,cg,27,27,108,4,85,105,28,5,178,38,53,1,0,0,0
1,4,2,cg,27,27,108,4,85,117,52,7,212,48,52,1,0,0,0
1,4,2,cg,27,27,108,4,85,115,40,7,289,70,68,1,0,0,0
1,4,2,cg,27,27,108,4,85,152,35,6,191,40,43,1,0,0,0
1,4,2,cg,27,27,108,4,85,90,28,6,227,53,61,1,0,0,0
1,4,2,cg,27,27,108,4,85,113,36,10,286,58,73,1,0,0,0
1,4,2,cg,27,27,108,4,85,84,26,6,184,44,44,1,0,0,0
1,4,3,cg,53,53,212,4,297,114,34,9,438,81,78,1,0,0,0
1,4,3,cg,53,53,212,4,297,139,52,14,539,86,81,1,0,0,0
1,4,3,cg,53,53,212,4,297,150,48,14,516,84,83,1,0,0,0
1,4,3,cg,53,53,212,4,297,162,40,11,473,67,76,1,0,0,0
1,4,3,cg,53,53,212,4,297,138,38,10,698,129,128,1,0,0,0
1,4,3,cg,53,53,212,4,297,105,45,9,440,82,69,1,0,0,0
1,4,3,cg,53,53,212,4,297,113,33,8,627,111,114,1,0,0,0
1,4,3,cg,53,53,212,4,297,130,49,14,535,86,85,1,0,0,0
1,4,3,cg,53,53,212,4,297,225,57,16,657,94,107,1,0,0,0
